Date,lon,lat,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
30/01/2022 17:00:00,115.7025,-32.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 18:00:00,115.7025,-32.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 19:00:00,115.7024,-32.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 20:00:00,115.7024,-32.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 21:00:00,115.7024,-32.0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 22:00:00,115.7024,-32.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/01/2022 23:00:00,115.7024,-32.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 00:00:00,115.7024,-32.0995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 01:00:00,115.7023,-32.0993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 02:00:00,115.7023,-32.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 03:00:00,115.7023,-32.0990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 04:00:00,115.7023,-32.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 05:00:00,115.7023,-32.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 06:00:00,115.7023,-32.0986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 07:00:00,115.7022,-32.0985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 08:00:00,115.7022,-32.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 09:00:00,115.7022,-32.0982,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 10:00:00,115.7022,-32.0980,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 11:00:00,115.7022,-32.0979,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 12:00:00,115.7022,-32.0978,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 13:00:00,115.7022,-32.0976,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 14:00:00,115.7021,-32.0975,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 15:00:00,115.7021,-32.0973,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 16:00:00,115.7021,-32.0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 17:00:00,115.7021,-32.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 18:00:00,115.7021,-32.0969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 19:00:00,115.7021,-32.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 20:00:00,115.7020,-32.0966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 21:00:00,115.7020,-32.0965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 22:00:00,115.7020,-32.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2022 23:00:00,115.7020,-32.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 00:00:00,115.7020,-32.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 01:00:00,115.7020,-32.0959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 02:00:00,115.7019,-32.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 03:00:00,115.7019,-32.0956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 04:00:00,115.7019,-32.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 05:00:00,115.7019,-32.0954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 06:00:00,115.7019,-32.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 07:00:00,115.7019,-32.0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 08:00:00,115.7018,-32.0949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 09:00:00,115.7018,-32.0948,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 10:00:00,115.7018,-32.0947,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 11:00:00,115.7018,-32.0945,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 12:00:00,115.7018,-32.0944,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 13:00:00,115.7018,-32.0942,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 14:00:00,115.7018,-32.0941,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 15:00:00,115.7017,-32.0939,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 16:00:00,115.7017,-32.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 17:00:00,115.7017,-32.0937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 18:00:00,115.7017,-32.0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 19:00:00,115.7017,-32.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 20:00:00,115.7017,-32.0932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 21:00:00,115.7016,-32.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 22:00:00,115.7016,-32.0930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2022 23:00:00,115.7016,-32.0928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 00:00:00,115.7016,-32.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 01:00:00,115.7016,-32.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 02:00:00,115.7016,-32.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 03:00:00,115.7015,-32.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 04:00:00,115.7015,-32.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 05:00:00,115.7015,-32.0920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 06:00:00,115.7015,-32.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 07:00:00,115.7015,-32.0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 08:00:00,115.7015,-32.0915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 09:00:00,115.7014,-32.0914,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 10:00:00,115.7014,-32.0913,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 11:00:00,115.7014,-32.0911,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 12:00:00,115.7014,-32.0910,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 13:00:00,115.7014,-32.0908,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 14:00:00,115.7014,-32.0907,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 15:00:00,115.7014,-32.0906,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 16:00:00,115.7013,-32.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 17:00:00,115.7013,-32.0903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 18:00:00,115.7013,-32.0901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 19:00:00,115.7013,-32.0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 20:00:00,115.7013,-32.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 21:00:00,115.7013,-32.0897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 22:00:00,115.7012,-32.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/02/2022 23:00:00,115.7012,-32.0894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 00:00:00,115.7012,-32.0893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 01:00:00,115.7012,-32.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 02:00:00,115.7012,-32.0890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 03:00:00,115.7012,-32.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 04:00:00,115.7011,-32.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 05:00:00,115.7011,-32.0886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 06:00:00,115.7011,-32.0884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 07:00:00,115.7011,-32.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 08:00:00,115.7011,-32.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 09:00:00,115.7011,-32.0880,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 10:00:00,115.7010,-32.0879,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 11:00:00,115.7010,-32.0877,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 12:00:00,115.7010,-32.0876,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 13:00:00,115.7010,-32.0874,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 14:00:00,115.7010,-32.0873,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 15:00:00,115.7010,-32.0872,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 16:00:00,115.7010,-32.0870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 17:00:00,115.7009,-32.0869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 18:00:00,115.7009,-32.0867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 19:00:00,115.7009,-32.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 20:00:00,115.7009,-32.0865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 21:00:00,115.7009,-32.0863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 22:00:00,115.7009,-32.0862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2022 23:00:00,115.7008,-32.0860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 00:00:00,115.7008,-32.0859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 01:00:00,115.7008,-32.0858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 02:00:00,115.7008,-32.0856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 03:00:00,115.7008,-32.0855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 04:00:00,115.7008,-32.0853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 05:00:00,115.7007,-32.0852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 06:00:00,115.7007,-32.0850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 07:00:00,115.7007,-32.0849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 08:00:00,115.7007,-32.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 09:00:00,115.7007,-32.0846,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 10:00:00,115.7007,-32.0845,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 11:00:00,115.7006,-32.0843,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 12:00:00,115.7006,-32.0842,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 13:00:00,115.7006,-32.0841,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 14:00:00,115.7006,-32.0839,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 15:00:00,115.7006,-32.0838,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 16:00:00,115.7006,-32.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 17:00:00,115.7006,-32.0835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 18:00:00,115.7005,-32.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 19:00:00,115.7005,-32.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 20:00:00,115.7005,-32.0831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 21:00:00,115.7005,-32.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 22:00:00,115.7005,-32.0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2022 23:00:00,115.7005,-32.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 00:00:00,115.7004,-32.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 01:00:00,115.7004,-32.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 02:00:00,115.7004,-32.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 03:00:00,115.7004,-32.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 04:00:00,115.7004,-32.0819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 05:00:00,115.7004,-32.0818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 06:00:00,115.7003,-32.0817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 07:00:00,115.7003,-32.0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 08:00:00,115.7003,-32.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 09:00:00,115.7003,-32.0812,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 10:00:00,115.7003,-32.0811,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 11:00:00,115.7003,-32.0809,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 12:00:00,115.7002,-32.0808,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 13:00:00,115.7002,-32.0807,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 14:00:00,115.7002,-32.0805,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 15:00:00,115.7002,-32.0804,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 16:00:00,115.7002,-32.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 17:00:00,115.7002,-32.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 18:00:00,115.7002,-32.0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 19:00:00,115.7001,-32.0798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 20:00:00,115.7001,-32.0797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 21:00:00,115.7001,-32.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 22:00:00,115.7001,-32.0794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2022 23:00:00,115.7001,-32.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 00:00:00,115.7001,-32.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 01:00:00,115.7000,-32.0790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 02:00:00,115.7000,-32.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 03:00:00,115.7000,-32.0787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 04:00:00,115.7000,-32.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 05:00:00,115.7000,-32.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 06:00:00,115.7000,-32.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 07:00:00,115.6999,-32.0781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 08:00:00,115.6999,-32.0780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 09:00:00,115.6999,-32.0778,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 10:00:00,115.6999,-32.0777,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 11:00:00,115.6999,-32.0776,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 12:00:00,115.6999,-32.0774,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 13:00:00,115.6998,-32.0773,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 14:00:00,115.6998,-32.0771,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 15:00:00,115.6998,-32.0770,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 16:00:00,115.6998,-32.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 17:00:00,115.6998,-32.0767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 18:00:00,115.6998,-32.0766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 19:00:00,115.6998,-32.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 20:00:00,115.6997,-32.0763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 21:00:00,115.6997,-32.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 22:00:00,115.6997,-32.0760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2022 23:00:00,115.6997,-32.0759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 00:00:00,115.6997,-32.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 01:00:00,115.6997,-32.0756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 02:00:00,115.6996,-32.0754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 03:00:00,115.6996,-32.0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 04:00:00,115.6996,-32.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 05:00:00,115.6996,-32.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 06:00:00,115.6996,-32.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 07:00:00,115.6996,-32.0747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 08:00:00,115.6995,-32.0746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 09:00:00,115.6995,-32.0745,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 10:00:00,115.6995,-32.0743,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 11:00:00,115.6995,-32.0742,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 12:00:00,115.6995,-32.0740,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 13:00:00,115.6995,-32.0739,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 14:00:00,115.6994,-32.0737,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 15:00:00,115.6994,-32.0736,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 16:00:00,115.6994,-32.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 17:00:00,115.6994,-32.0733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 18:00:00,115.6994,-32.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 19:00:00,115.6994,-32.0730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 20:00:00,115.6994,-32.0729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 21:00:00,115.6993,-32.0728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 22:00:00,115.6993,-32.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2022 23:00:00,115.6993,-32.0725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 00:00:00,115.6993,-32.0723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 01:00:00,115.6993,-32.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 02:00:00,115.6993,-32.0720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 03:00:00,115.6992,-32.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 04:00:00,115.6992,-32.0718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 05:00:00,115.6992,-32.0716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 06:00:00,115.6992,-32.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 07:00:00,115.6992,-32.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 08:00:00,115.6992,-32.0712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/02/2022 09:00:00,115.6991,-32.0711,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
